"","GeneName","logFC","logCPM","LR","PValue","FDR","Cl19_1_S4","Cl19_2_S5","Cl19_3_S6","Cl19_gHira_1_S10","Cl19_gHira_2_S11","Cl19_gHira_3_S12"
"ENSMUSG00000027395","Polr1b",0.0528980597054345,6.41629143980868,0.456900994550473,0.499075870063094,0.617615827097748,6.36907665178392,6.42180763228435,6.33944206277745,6.49029005589566,6.4127924732626,6.45819699014573
"ENSMUSG00000037855","Zfp365",0.079089632580607,4.48393318735085,0.456702132453002,0.499169282584566,0.61765408957755,4.32753428062612,4.45862973455121,4.59819215932943,4.53043340876331,4.52731243495061,4.44750820772472
"ENSMUSG00000026028","Trak2",-0.0616973335711613,6.75365561889649,0.456587900674599,0.499222954666075,0.61765408957755,6.89190670649252,6.64067757170195,6.87071551740011,6.72801044819028,6.68151999139554,6.68796044118497
"ENSMUSG00000027502","Rtf2",0.0589481860558859,6.49261588250139,0.456372250526162,0.499324305080602,0.617707615196268,6.37022292465536,6.60696459613957,6.43506856454708,6.52661876798288,6.50680995916347,6.50016774247075
"ENSMUSG00000090115","Usp49",-0.0794646810838386,4.05773510303676,0.456003684739365,0.49949760295045,0.617791902618712,4.3671141170461,4.0298864768793,4.04354900824407,3.88812455159364,3.93244333510076,4.03145803979584
"ENSMUSG00000017861","Mybl2",0.0536640084677874,6.08434789101436,0.45598023854992,0.499508630686072,0.617791902618712,6.13961390072094,6.04993717166795,6.03039127524956,6.13782124521737,6.03103292945009,6.11036144883207
"ENSMUSG00000035247","Hectd1",-0.0540461392838348,7.77033640805901,0.455362356059993,0.499799395858844,0.618079634325265,7.66501895091369,7.77285912038922,7.98215222837801,7.70604583632487,7.62913004501199,7.8378668174687
"ENSMUSG00000019809","Pex3",0.0726058345821179,4.46576876985186,0.453898751702798,0.50048929066013,0.618825037668751,4.46478174465865,4.39445489501259,4.52333739124771,4.55466417317808,4.46789908960977,4.3728001955231
"ENSMUSG00000031986","Sprtn",0.0595727073827486,5.28786030167186,0.453775082313932,0.500547658408137,0.618825037668751,5.4243063148549,5.14311735035977,5.2464236952231,5.28296945863942,5.2979725682399,5.31292848466077
"ENSMUSG00000029613","Eif2ak1",-0.0581571378427786,6.57714264475181,0.453453122076354,0.500699666948854,0.618825037668751,6.48260341470595,6.67116049778225,6.65974884985049,6.506352008224,6.60027069456962,6.53423412386046
"ENSMUSG00000028161","Ppp3ca",0.0526616836642576,6.65934127263791,0.453381070442375,0.500733695752695,0.618825037668751,6.49000405425956,6.70522726258091,6.78869407221972,6.65384117312085,6.60084699838306,6.7011066554729
"ENSMUSG00000020091","Eif4ebp2",0.0582306820594946,7.53106344407324,0.453377449571846,0.500735405934107,0.618825037668751,7.2891571335252,7.56197340375377,7.55034070652128,7.60338264316245,7.57560399171256,7.5833294576951
"ENSMUSG00000110277","Gm45871",-0.0917327479782219,3.39708776053439,0.453343774094632,0.500751311749069,0.618825037668751,3.82089047084285,3.13951002340537,3.44154845055644,3.317497595868,3.17421951372692,3.34747335914887
"ENSMUSG00000038225","Primpol",-0.0766740022088582,4.69451843296106,0.452256842633213,0.501265159710618,0.619388067436987,5.04099457235585,4.63562045738776,4.61406149392856,4.65733421918179,4.57970549076941,4.56960441323667
"ENSMUSG00000031016","Wee1",-0.0609144394212788,5.64354334644305,0.451406867621766,0.501667611465713,0.619813335694945,5.58793986513837,5.80378219593538,5.6432076497158,5.65527327025386,5.55985539204121,5.60053119822101
"ENSMUSG00000025178","Pi4k2a",0.0517466709441851,6.85002657806928,0.451031427732318,0.501845552347588,0.619951006922141,6.79877583657996,6.86874809847967,6.7731291483727,6.87408166239144,6.87451519620309,6.90658792992217
"ENSMUSG00000024236","Svil",-0.06446675935524,5.62405805209298,0.450925791392599,0.501895638385623,0.619951006922141,5.72864720175924,5.49155151936961,5.78313134074659,5.46109263231753,5.60995568216972,5.64315855079202
"ENSMUSG00000032051","Fdx1",-0.0792007681478083,4.31793086040854,0.450714330181562,0.501995925430895,0.620002865392814,4.6115830123918,4.27640434548911,4.23456822352642,4.17610632626311,4.17775126387902,4.37826669479812
"ENSMUSG00000032235","Ice2",0.0810226398089865,4.55815574339745,0.450554706255312,0.502071650867694,0.620024379900947,4.88934222955747,4.34900303327678,4.36086087091469,4.54950601692475,4.56796395091082,4.54793946254133
"ENSMUSG00000051439","Cd14",0.0717773700310487,4.86426295555191,0.449947259445246,0.502360001070997,0.620308436064675,4.76761409727603,4.85524971052427,4.84676170004767,4.7486866026421,4.97599419057541,4.9823511787718
"ENSMUSG00000040242","Fgfr1op2",-0.0579324946390203,6.57281696134726,0.449012307026854,0.502804367538689,0.620785051016651,6.75512902451817,6.53842942842276,6.48461863318666,6.57056766883206,6.50002908582886,6.56930802337933
"ENSMUSG00000043866","Taf10",0.0582567598582469,6.06633432633693,0.448645030532645,0.502979111030864,0.620928705212701,5.99105686165627,6.10201034305221,6.05717243147111,6.02713710773479,6.17885130798791,6.03622394034326
"ENSMUSG00000027522","Stx16",-0.0746570286672586,6.69365985644704,0.448406436087772,0.503092685467438,0.620996821504438,6.98575934748059,6.46789353462134,6.62939707333799,6.69491062940955,6.64901007776809,6.68023612910145
"ENSMUSG00000027936","Crtc2",-0.0596489141075862,5.63314604236413,0.448156136225013,0.503211878901949,0.621071857038455,5.89795705247476,5.5912120436659,5.57071123831852,5.60974262684397,5.54435980493797,5.54693008652048
"ENSMUSG00000035437","Rabgap1",-0.0524749521356817,6.81730370309532,0.447879628905812,0.503343608444253,0.621162345618682,6.72318802939716,6.91314779950575,6.9267022368707,6.74126685731416,6.77180502324738,6.81684255752212
"ENSMUSG00000022708","Zbtb20",0.0909142007191175,5.57180402238515,0.44732800914573,0.503606578975061,0.621376697095156,5.89875162234354,5.28984588566363,5.86024266962228,5.28710747651447,5.38352266904154,5.57457493793584
"ENSMUSG00000052310","Slc39a1",0.057376433231041,5.42029471467493,0.447270163657878,0.503634168916979,0.621376697095156,5.3726232261294,5.45769239046321,5.4111868974812,5.40507951766995,5.46681384269529,5.40819211390364
"ENSMUSG00000031897","Psmb10",-0.070736351878202,4.6336564589869,0.445779611952143,0.504345993259372,0.622182748529021,4.6889534869324,4.65068379268618,4.70789184328252,4.62827193138174,4.62120097298026,4.49356929358498
"ENSMUSG00000005982","Naa60",0.0659928778290993,4.71339957408055,0.44533640705513,0.504557981033329,0.622372064761445,4.68711493996104,4.75194056937344,4.68446343498799,4.76212688813346,4.71787678991738,4.67330216432284
"ENSMUSG00000015341","Golga7",-0.0573687341107287,5.75792410473997,0.445155852413642,0.504644385198999,0.622406447715861,5.95178084654136,5.72294794842712,5.67813397290515,5.77428144515394,5.70092651952798,5.69664602336218
"ENSMUSG00000044350","Lacc1",0.076200670244116,3.90215898294669,0.443437215010016,0.505468106644216,0.62332792436584,4.06694944085451,3.73238397072017,3.89929390940962,3.95467188315839,3.84173935973649,3.8778473455207
"ENSMUSG00000026035","Ppil3",0.0620761445634354,4.99255008927696,0.443352545138652,0.50550874738866,0.62332792436584,5.0366694819792,4.86819540646204,4.99609858540422,4.9784382877623,5.10021265666747,4.9624723620855
"ENSMUSG00000089682","Bcl2l2",-0.0765677914104687,4.537068943327,0.442899143471694,0.505726471287715,0.623524092252007,4.87649239155128,4.4004083735373,4.49912575795744,4.52167998128926,4.39001711022175,4.46045116255724
"ENSMUSG00000022394","L3mbtl2",0.0585609854265231,6.58667486836566,0.442719172306866,0.505812938192391,0.623558403053314,6.43245411115537,6.60760803687913,6.62380930226663,6.66382090539838,6.62597912144021,6.55489795722236
"ENSMUSG00000097571","Jpx",0.123597368366643,2.61346421743572,0.442280930203266,0.506023597113482,0.623745790159356,3.08435667018913,2.37937409524298,2.35722203284833,2.55763152097485,2.56696280332706,2.55880335788985
"ENSMUSG00000059743","Fdps",0.0951538149862652,2.74233371105124,0.442053806995901,0.506132832365398,0.623808129273718,2.76688226773655,2.83993362214734,2.70079184035888,2.87051948549667,2.60422973018762,2.63384729280439
"ENSMUSG00000035845","Alg12",-0.0808138431315313,4.0870092714677,0.441535357353642,0.506382333200122,0.624043311073137,4.43660715510221,3.98304881961473,4.01651136288221,4.04296435923829,4.08852176748778,3.87010821209757
"ENSMUSG00000026840","Lamc3",-0.087342564632671,3.11079213803943,0.440808536789653,0.506732467056079,0.624402439707339,3.33034794207176,3.19536591068098,3.18650369451755,3.09481983552725,3.00341022218418,2.7814267780528
"ENSMUSG00000024787","Snx15",0.053473422793186,5.63945572051567,0.440108572030962,0.507070056923482,0.624746030045685,5.71968184124257,5.61444732553856,5.5508259199956,5.66245851081708,5.62249738096274,5.65896495709429
"ENSMUSG00000048826","Dact2",0.0665956149696555,5.56536805245423,0.438848572953169,0.507678724310464,0.625423488683674,5.48058447262489,5.70622303464313,5.52827189799918,5.44266217813573,5.63718017922056,5.58761144132626
"ENSMUSG00000039195","1110008P14Rik",0.0700372317514039,4.77344395754278,0.438107369366564,0.508037364916001,0.625792811133645,4.74834735810201,4.8873987125946,4.68446343498799,4.70914060494509,4.87288207391577,4.73212184783193
"ENSMUSG00000025473","Adam8",0.0845067226483763,3.19613261969406,0.437755648772916,0.508207701980837,0.62585864567652,3.45658809204798,3.08140419827706,3.11819989179685,3.26391739252795,3.04466068020233,3.1378737181186
"ENSMUSG00000020415","Pttg1",-0.0771480250691667,4.41943335755424,0.437753959450129,0.508208520351397,0.62585864567652,4.40563702633524,4.58685503651897,4.43675701080585,4.34638410098148,4.29064500054056,4.44229833732654
"ENSMUSG00000000131","Xpo6",-0.0523491068144305,7.00745182620813,0.437476939875776,0.508342749618931,0.625951458944849,7.04402180651995,7.02430800721723,7.05722113813325,7.01733878008073,6.96144920190467,6.93607630118144
"ENSMUSG00000004891","Nes",0.0645847216554987,8.42765776220274,0.436568126621236,0.508783542574489,0.626421696391932,8.26406398081295,8.4048846563464,8.51608061027022,8.46246109551315,8.36277428918095,8.53782651769276
"ENSMUSG00000021501","Caml",0.0772791124097143,4.30428156223541,0.435853643023393,0.509130544703285,0.626776361701173,4.57228043264215,4.14782632313,4.13123192622633,4.28356699209535,4.34669443741046,4.28530860946116
"ENSMUSG00000029632","Ndufa4",-0.0961671540641723,8.27040039250207,0.434038180156449,0.510014098149215,0.627658956551651,8.65032721480962,8.05325434530513,8.08231544801758,8.20828612026551,8.33463951323016,8.2059736915552
"ENSMUSG00000021643","Serf1",0.0903261911081687,3.60538204786049,0.434002662181353,0.510031410531973,0.627658956551651,3.91814542458761,3.4461847371743,3.36323040075939,3.54877705025639,3.53904781288809,3.72748650396845
"ENSMUSG00000040661","Rad54l2",-0.0558107910022875,6.36359309987112,0.43397152886307,0.510046586554727,0.627658956551651,6.38617584379268,6.30765036843485,6.53906910000349,6.29453800269096,6.2244412794774,6.4089721130593
"ENSMUSG00000033382","Trappc8",-0.051227767302455,6.40570837395486,0.433895661051866,0.510083571799828,0.627658956551651,6.39465003644707,6.47213955399119,6.53073283663989,6.3554122419055,6.30587012544931,6.36490828038327
"ENSMUSG00000022704","Qtrt2",-0.0717138585254149,5.47487566755503,0.433427243371909,0.510312026221534,0.627867417197709,5.77525523861663,5.41715876229066,5.40728906255944,5.48560604849325,5.33585332999624,5.3743984832908
"ENSMUSG00000026670","Uap1",0.0563431429501546,5.95218308786091,0.432719752012796,0.510657416202829,0.628176272584558,5.88758762295028,6.04234230777089,5.89313122513314,5.96392233232586,5.99728633478532,5.9239009838839
"ENSMUSG00000021831","Ero1a",-0.0690366162015434,5.52762705847957,0.432671064959649,0.510681199595026,0.628176272584558,5.3726232261294,5.64234702123339,5.72690401054659,5.44451585493634,5.53111689253073,5.4214909950807
"ENSMUSG00000030435","U2af2",0.0482171845307856,7.93127239792016,0.431038987545037,0.511479572823758,0.629085562966441,7.87460506123382,7.952514650271,7.81862421386711,8.02423797211207,7.95518474777463,7.95315647393203
"ENSMUSG00000075470","Alg10b",0.0556379593038901,8.21809906530624,0.430827164981082,0.511583349903936,0.629140435165774,8.05561216772769,8.17741365779471,8.29782675404269,8.23691255878015,8.20418437122825,8.32132037002954
"ENSMUSG00000039163","Cmc1",-0.0743102999539228,4.00437342953547,0.429994954207387,0.511991424146231,0.629486668689758,4.21720020363899,3.9870105628273,4.08643233266492,3.90706930515018,3.98989183928782,3.79852181700763
"ENSMUSG00000032846","Zswim6",0.0616736286397011,4.76338370435587,0.429791500590278,0.512091273453331,0.629486668689758,4.77108966369828,4.77732628624104,4.7618009939917,4.72295261820789,4.74732664204773,4.80090091561461
"ENSMUSG00000020152","Actr2",-0.0533247622844952,7.923680463268,0.429722865318837,0.512124965334729,0.629486668689758,7.76056078756879,8.05372661243505,8.05101343171406,7.88101493932237,7.86833950962884,7.90615468903573
"ENSMUSG00000033684","Qsox1",-0.060009027142558,5.11993787205744,0.429670403004319,0.512150720782125,0.629486668689758,5.13435648901749,5.18683041548609,5.22591559368438,5.00380329315686,5.11642546123743,5.04555792349645
"ENSMUSG00000004980","Hnrnpa2b1",-0.0695616405411173,10.5484104600886,0.429649737435546,0.512160866795541,0.629486668689758,10.6476537288358,10.5365362513093,10.4476862095634,10.614873261561,10.4562391814054,10.5756611037094
"ENSMUSG00000025470","Zfp511",-0.0663225206067459,4.41962315545837,0.429250199102576,0.512357093618166,0.629655071482212,4.62700906929522,4.43272047236931,4.35817119440555,4.3719339116944,4.38467238880275,4.31696483827401
"ENSMUSG00000035559","Mpv17l2",0.0599425094469259,5.02038836678738,0.429107548089066,0.512427185989543,0.629668441854957,5.01631249256683,5.04011023275958,4.91606490944896,5.03243217443035,5.07222572627689,5.04039518430857
"ENSMUSG00000031328","Flna",-0.0705876509869809,10.7710281800688,0.428210265933956,0.512868452686185,0.63013785394164,10.6945074709779,10.7249374305081,10.8936723476597,10.7505527503227,10.7169438472783,10.8349245231026
"ENSMUSG00000006273","Atp6v1b2",0.054874750299563,7.17196279210421,0.427870399714315,0.513035765018923,0.630270601341408,6.98837448742781,7.24009982439601,7.18147722291278,7.18471612711417,7.24159472254071,7.18211281901915
"ENSMUSG00000056131","Pgm3",-0.0645418706226986,4.68254575862937,0.427673751021044,0.513132616305272,0.630316765829994,4.71083521343133,4.76122350421106,4.72469484888023,4.64610168016673,4.62120097298026,4.62813182922735
"ENSMUSG00000026708","Cenpl",0.0691967482290705,4.13899627411898,0.426437378787652,0.513742270170439,0.630992758257386,4.27709308370015,4.09740964909164,4.02331842689582,4.13307661036619,4.15908977419504,4.12547093305809
"ENSMUSG00000014550","Rbsn",-0.0521725283442337,6.38175111669556,0.42527453602963,0.51431681825964,0.631625481622937,6.32305457086327,6.44575444981834,6.44270565238932,6.38177179952767,6.32343540752803,6.36971879839044
"ENSMUSG00000032002","Dcun1d5",-0.0504036900977973,6.15810914984687,0.424865513629239,0.514519178018168,0.63180103222231,6.25580487316597,6.14253418135066,6.14717511516924,6.16618173045718,6.08640350767177,6.14364342326654
"ENSMUSG00000028438","Kif24",-0.0874112028372047,3.37888691072721,0.42435554051044,0.514771676629356,0.631942492597883,3.57664291832436,3.49151047430806,3.42107581875909,3.43030297497373,3.08476439134735,3.19474675313775
"ENSMUSG00000011877","Git1",0.0486482552797017,7.47443105442077,0.424292661366055,0.514802824404588,0.631942492597883,7.43678438261085,7.50267376181585,7.43701906309143,7.52386493576953,7.49945478813444,7.44398566954708
"ENSMUSG00000003444","Med29",0.0919240390083192,3.4707705515112,0.424234317457083,0.514831728548653,0.631942492597883,3.39484837580908,3.48592202364915,3.57725712986889,3.34157136484201,3.55340984553159,3.47540269996398
"ENSMUSG00000032475","Nck1",0.0530246175788771,5.49073328627053,0.424152865513956,0.514872085374088,0.631942492597883,5.5306543504941,5.50127924355893,5.47091685735434,5.49547479754381,5.45155863551913,5.49252113771411
"ENSMUSG00000031887","Tradd",0.0688654645093436,4.46804234629922,0.423651592272603,0.515120571739541,0.632174513546252,4.49871943530027,4.52825030368724,4.42395305910143,4.36412051500197,4.51268690516085,4.48092136091101
"ENSMUSG00000039774","Galnt12",-0.0748945347599613,3.87588645489272,0.423080531621645,0.515403907598493,0.632449244565241,4.01805867514705,3.97907616720916,3.86560051408753,3.71771485865189,3.90283781199852,3.75716111513654
"ENSMUSG00000062031","Pgghg",0.0606298940174087,5.046330733247,0.421649015494064,0.516115362425068,0.633249193957329,5.26458066597107,5.04201564409095,4.83326734566219,5.01382573003804,5.03688682186962,5.05070225348382
"ENSMUSG00000040669","Phc1",-0.0483326095084674,6.8815832519031,0.41979763876376,0.517038035851538,0.63430808413074,6.83700135571543,6.93587066683155,6.88573452283678,6.87476922041994,6.89063031493484,6.86436201756308
"ENSMUSG00000070697","Utp3",0.0577111680725384,6.29587387759098,0.419498183978056,0.51718754694374,0.634418315168962,6.11725861977444,6.31239437168279,6.26170023731497,6.40575669368458,6.29736221666124,6.36353089535754
"ENSMUSG00000022401","Xpnpep3",0.0524315969428755,5.60747599507481,0.418741132352664,0.517565864005717,0.634809157766642,5.61236486990359,5.58991015654347,5.6618674821957,5.60394891866778,5.54435980493797,5.62947098625497
"ENSMUSG00000028706","Nsun4",0.0740845494357938,4.04585209195152,0.418256089437627,0.517808506815479,0.63496230765332,4.22482420809419,3.80150129726596,4.01651136288221,4.0599924758453,4.06198006394365,4.06234969171131
"ENSMUSG00000035047","Kri1",-0.0575522949752392,5.67463748589845,0.418252806659417,0.517810149705623,0.63496230765332,5.89557071381476,5.66230409722554,5.59147174818074,5.71715471613478,5.60536789670242,5.54206774259195
"ENSMUSG00000027194","Ttc17",0.0571690297364649,5.33253236945752,0.4167416775581,0.518567377755375,0.635817536613704,5.3964475929408,5.23759564030422,5.33936195657821,5.26420008115806,5.36056564402866,5.38936529273251
"ENSMUSG00000048424","Ranbp3l",0.0571334567793088,5.29909884687776,0.416035468534526,0.518921926824348,0.63613001547173,5.4243063148549,5.18855168663469,5.31043497876674,5.22159489883761,5.33446793281797,5.30146518150306
"ENSMUSG00000010048","Ifrd2",0.05071927922654,6.11345135526835,0.415995762654769,0.51894187363337,0.63613001547173,6.18265903251618,6.16193908850798,6.00825947184941,6.15490434895781,6.10764572405361,6.05597152771299
"ENSMUSG00000117042","2700054A10Rik",0.0864143037442056,2.87472772930048,0.41561107608127,0.519135196184005,0.63629364640626,3.04470306902329,2.72128175672057,2.8839768326486,2.86499353957014,2.87969058284005,2.81406241258262
"ENSMUSG00000032300","1700017B05Rik",0.0554446752155822,6.37827065001889,0.415217743135628,0.519332994930578,0.636462725376486,6.35582863417589,6.37344436596483,6.41773585223681,6.33407224296674,6.38227717972007,6.40562995890785
"ENSMUSG00000038451","Spsb2",-0.0834586381407857,2.90737466642963,0.415077276883167,0.519403664542872,0.63647598164887,3.19199283631663,2.79544554410607,2.8839768326486,2.77945920355411,2.90976998344603,2.83010749341218
"ENSMUSG00000047193","Dync2h1",0.070958632799808,4.22295792972542,0.414925803421454,0.519479890928088,0.63649604333786,4.33224748689489,4.06028758057105,4.33373575415518,4.13537361469324,4.15281524731348,4.2969004930644
"ENSMUSG00000028300","C9orf72",0.0797869040127625,3.77700165307469,0.414639595166566,0.519623974011711,0.636599232677481,3.70574666368303,3.8282469633393,3.84269299204892,3.7836333294914,3.82210299302172,3.67515107023073
"ENSMUSG00000055305","Zfp93",0.0813257635540512,3.40919498145465,0.414491235687271,0.519698688890799,0.636617423990872,3.41275953895495,3.35715869576149,3.46673734301147,3.3846896016615,3.41345504694071,3.41817265281468
"ENSMUSG00000019659","Ccdc12",0.0700577787731383,4.70605770904047,0.413371007575561,0.520263454995665,0.637235842020721,4.67417908572295,4.84873303836935,4.66500764794321,4.67638884433375,4.56560413204645,4.7947820191309
"ENSMUSG00000024142","Mlst8",0.0570874349854763,5.55633677430858,0.413125428953623,0.520387408675677,0.637314258189238,5.74287689297728,5.44190400503924,5.49192646539115,5.52380590916844,5.49932359820563,5.61333628108639
"ENSMUSG00000029148","Nrbp1",0.0517686711833664,6.73589400543388,0.412831875270065,0.52053564568113,0.637323578444401,6.62577168530849,6.76528305661943,6.71702778724448,6.77591039514824,6.78859636497455,6.73718490304439
"ENSMUSG00000001768","Rin2",0.0542298258252361,5.24522588801194,0.412792157706771,0.520555707740282,0.637323578444401,5.17821105486262,5.22087159541078,5.31460308450609,5.24305475951353,5.27360113547926,5.23823906423955
"ENSMUSG00000060961","Slc4a4",0.0601916307711024,5.57987926395916,0.412754329243739,0.520574816848606,0.637323578444401,5.41322729698589,5.5964078756428,5.84399359116139,5.47022031131776,5.50302801550195,5.61680894088253
"ENSMUSG00000062040","Zfp27",0.072193078608037,3.86221329654036,0.412199252638871,0.520855357025345,0.637425247525991,4.01805867514705,3.83705312441598,3.72653653964072,3.89898056781085,3.81814344253206,3.84663855678933
"ENSMUSG00000078941","Ak6",0.0614189845897624,4.88892290577356,0.412196930092275,0.520856531419375,0.637425247525991,4.87971559678225,4.85090853471535,4.850594159574,4.93690321245865,4.84785332534094,4.96065154059116
"ENSMUSG00000022255","Mtdh",0.0478471045564096,8.20889521868581,0.412140858965152,0.520884885162952,0.637425247525991,8.09722268060228,8.20510021376867,8.25473082413151,8.19417025731735,8.23588144684219,8.26045825042816
"ENSMUSG00000025428","Atp5a1",-0.0705936353830057,9.83879030318159,0.412115656419719,0.520897630336737,0.637425247525991,9.56103164432162,9.92516076305295,9.8454804638241,9.88226643661989,9.92664610941234,9.86108219734949
"ENSMUSG00000039246","Lyplal1",-0.0653614023087237,4.52983658433833,0.411746285757535,0.521084487857224,0.637580536632576,4.72881983100818,4.49803033118538,4.55890961978933,4.43482907702325,4.5297356729452,4.40261280982533
"ENSMUSG00000026771","Spopl",-0.0644254347108444,4.80816840649152,0.41150305927659,0.521207596081616,0.637657797599161,5.03522489898159,4.78644781767523,4.82159943704186,4.71989468919631,4.69430836689646,4.76170223743437
"ENSMUSG00000022507","1810013L24Rik",0.0520571972316837,5.5594582835583,0.410528245240847,0.521701510660836,0.638188641938034,5.57308387665551,5.56627302951131,5.50170846009598,5.5788517816132,5.53715147179383,5.59701908697605
"ENSMUSG00000022142","Nup155",0.0484305561367614,7.78342216586434,0.410225690951407,0.521854975777714,0.638287608273277,7.75640233782267,7.70442837909165,7.84551932630677,7.79245635532714,7.74654308616412,7.84922895120282
"ENSMUSG00000019920","Lims1",0.049118931488686,6.84957332565254,0.409910559992827,0.52201490505639,0.638287608273277,6.73613832675499,6.91989870333689,6.88386567551608,6.82333986190201,6.82061467373185,6.90706073820027
"ENSMUSG00000024812","Tjp2",0.0472780383070159,7.80845308807087,0.409851589991643,0.522044842018306,0.638287608273277,7.61052799453954,7.84639126498965,7.83950546473631,7.80513616296455,7.84201292589544,7.89141579533581
"ENSMUSG00000048007","Timm8a1",-0.0999877025878943,2.44919632491315,0.409849602468268,0.522045851065779,0.638287608273277,2.44876690073581,2.65310573762055,2.52008656284895,2.31982980275909,2.27506010110134,2.4796406785996
"ENSMUSG00000024790","Sac3d1",0.065583255193828,4.85235339949032,0.409746269353919,0.522098317096751,0.638287608273277,4.80708635344792,4.94555826495587,4.7226051446143,4.81323587313182,4.93636011491635,4.88202457007678
"ENSMUSG00000002332","Dhrs1",-0.0553953297635126,5.44814807837222,0.409659160728581,0.522142552601959,0.638287608273277,5.46886118612136,5.58730285252252,5.42667377240521,5.42023026777232,5.36056564402866,5.41751418685193
"ENSMUSG00000031812","Map1lc3b",0.0488743145558562,6.66828972901867,0.409152269789681,0.522400093585161,0.638529033929265,6.71057301322393,6.67914085165367,6.6029443039482,6.66143205800427,6.73079535076403,6.62037011274837
"ENSMUSG00000044600","Smim7",0.0492212943247222,6.31213343827966,0.408234895457115,0.522866764944751,0.639025994531948,6.30038328860243,6.30527250408142,6.26026033737309,6.34602184091985,6.35657277347564,6.30158598261389
"ENSMUSG00000061130","Ppm1b",0.0515275136483831,5.94607093018329,0.407895693027926,0.52303950535607,0.639090411471529,5.88197305886203,5.99099049100684,6.00396415469841,5.89713356680015,5.95734104049978,5.94339299440442
